ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance.mi.,Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature.F.,Wind_Chill.F.,Humidity...,Pressure.in.,Visibility.mi.,Wind_Direction,Wind_Speed.mph.,Precipitation.in.,Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-557961,MapQuest,201,3,2020-06-27 23:01:23,2020-06-28 00:24:07,38.839371,-77.444839,NA,NA,0,Left & center lane blocked due to accident on I-66 Eastbound at Exit 52 US-29 Lee Hwy.,NA,I-66 E,R,Centreville,Fairfax County,VA,20120,US,US/Eastern,KIAD,2020-06-27 22:52:00,75,75,87,29.47,10,CALM,0,0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2087293,MapQuest,241,3,2018-02-19 09:50:04,2018-02-19 10:19:36,37.966103,-122.056015,NA,NA,0,#1 and #2 lane blocked due to accident on I-680 Northbound before Willow Pass Rd.,NA,I-680 N,R,Concord,Contra Costa,CA,94520,US,US/Pacific,KCCR,2018-02-19 09:53:00,46.9,NA,50,30,10,NNW,6.9,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2162541,MapQuest,201,2,2018-01-30 09:27:58,2018-01-30 09:57:34,37.349777,-121.861732,NA,NA,0,Accident on US-101 Northbound after CA-130 Alum Rock Ave.,NA,Alum Rock Ave,R,San Jose,Santa Clara,CA,95116,US,US/Pacific,KRHV,2018-01-30 08:47:00,50,NA,87,30.15,10,Calm,NA,NA,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1401942,MapQuest,201,2,2019-01-14 07:18:58,2019-01-14 07:48:25,29.775829,-95.606361,NA,NA,0,Accident on Fern Dr at Dairy Ashford Rd.,871,Dairy Ashford Rd,L,Houston,Harris,TX,77079-5301,US,US/Central,KSGR,2019-01-14 06:53:00,39.9,33.9,79,30.46,10,NNE,9.2,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3318025,Bing,NA,2,2018-05-10 08:39:30,2018-05-10 14:39:30,28.57991,-81.37501,28.58225,-81.37506,0.162,At Par Ave/Exit 86 - Accident.,NA,I-4 E,R,Orlando,Orange,FL,32804,US,US/Eastern,KORL,2018-05-10 08:53:00,73.9,NA,71,30.15,10,NE,4.6,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1061960,MapQuest,201,3,2019-07-30 16:05:13,2019-07-30 16:34:30,40.407127,-104.993233,NA,NA,0,Left lane blocked due to accident on I-25 Southbound at Exit 257 US-34 Eisenhower Blvd.,NA,E US Highway 34,R,Loveland,Larimer,CO,80537,US,US/Mountain,KFNL,2019-07-30 15:56:00,92,92,29,25.01,9,W,7,0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-296972,MapQuest,201,2,2016-08-26 09:21:05,2016-08-26 10:06:05,30.40728,-97.672325,NA,NA,0,Accident on FM-734 Parmer Ln near I-35 Service Rd.,402,W Parmer Ln,L,Austin,Travis,TX,78753,US,US/Central,KATT,2016-08-26 09:51:00,81,NA,79,30.04,10,Variable,3.5,NA,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1477929,MapQuest,201,2,2018-12-21 19:41:29,2018-12-21 20:10:54,40.786591,-124.139641,NA,NA,0,Accident on Harrison Ave at Buhne St.,2325,Harrison Ave,R,Eureka,Humboldt,CA,95501-3216,US,US/Pacific,KEKA,2018-12-21 19:53:00,44,42,85,29.97,10,ENE,5,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2747669,Bing,NA,3,2020-05-03 13:33:12,2020-05-03 13:55:38,41.57418,-87.51399,41.57395,-87.50512,0.459,Between I-94/Torrence Ave/Exit 161 and US-41/Indianapolis Blvd/Exit 2 - Accident. Left lane blocked.,NA,I-80 E,R,Hammond,Lake,IN,46324,US,US/Central,KIGQ,2020-05-03 13:35:00,64,NA,40,29.3,10,,NA,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3099596,Bing,NA,2,2019-10-30 06:33:30,2019-10-30 07:04:59,37.28985,-121.87087,37.29049,-121.87113,0.046,At Curtner Ave/Exit 3 - Accident.,NA,CA-87 N,R,San Jose,Santa Clara,CA,95125,US,US/Pacific,KSJC,2019-10-30 06:53:00,47,47,30,30.03,10,CALM,0,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1028512,MapQuest,201,2,2019-07-11 14:03:28,2019-07-11 14:33:09,41.248341,-96.234337,NA,NA,0,Accident on US-6 204th St Southbound at Pacific St.,NA,Pacific St,R,Omaha,Douglas,NE,68130,US,US/Central,KMLE,2019-07-11 13:55:00,83,83,49,28.96,10,NNW,6,0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-290358,MapQuest,201,2,2016-10-11 18:32:20,2016-10-11 19:01:55,32.691044,-96.939056,NA,NA,0.01,Accident on TX-408 Northbound at Grady Niblo Rd.,NA,Spur 408,R,Dallas,Dallas,TX,75236,US,US/Central,KRBD,2016-10-11 18:53:00,81,NA,47,29.99,10,South,4.6,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-527970,MapQuest,201,2,2020-05-06 19:21:16,2020-05-06 20:26:58,38.703018,-90.269501,NA,NA,0,2 center lane blocked due to accident on I-70 Eastbound at Jennings Station Rd.,NA,I-70 E,R,Saint Louis,St. Louis County,MO,63136,US,US/Central,KSTL,2020-05-06 19:51:00,57,57,49,29.48,10,WNW,5,0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1671179,MapQuest,201,2,2018-09-25 04:45:38,2018-09-25 05:15:19,39.284462,-76.96373,NA,NA,0,Accident on MD-32 Southbound at Rosemary Ln.,3100,State Route 32,R,West Friendship,Howard,MD,21794-9222,US,US/Eastern,KGAI,2018-09-25 04:56:00,64,NA,96,30.35,10,Calm,NA,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-162318,MapQuest,201,2,2016-10-23 12:24:47,2016-10-23 13:24:27,41.238186,-95.954468,NA,NA,0.01,Accident on 29th St both ways at Martha St.,2269,S 29th St,L,Omaha,Douglas,NE,68105,US,US/Central,KOMA,2016-10-23 12:52:00,66,NA,37,30.1,10,NNW,16.1,NA,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1814431,MapQuest,201,2,2018-06-07 18:03:44,2018-06-07 18:33:34,30.251377,-97.698601,NA,NA,0,Accident on Cesar Chavez St at Shady Ln.,5100,E Cesar Chavez St,L,Austin,Travis,TX,78702,US,US/Central,KATT,2018-06-07 17:51:00,96.1,NA,33,29.86,10,SSE,9.2,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2781503,Bing,NA,2,2020-05-21 22:32:00,2020-05-22 00:06:57,45.44628,-93.99677,45.44628,-93.99677,0,At I-94 - Accident.,8501, Main Ave,R,Clear Lake,Sherburne,MN,55319,US,US/Central,KSTC,2020-05-21 22:53:00,59,59,81,28.91,10,SSE,6,0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-855375,MapQuest,201,2,2019-10-31 07:45:16,2019-10-31 08:45:05,39.933239,-83.055321,NA,NA,0,Accident on Eakin Rd at Whitethorne Ave.,2214,Eakin Rd,R,Columbus,Franklin,OH,43223-3222,US,US/Eastern,KTZR,2019-10-31 07:50:00,59,59,100,28.65,2,ESE,3,0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2013307,MapQuest,241,3,2018-03-15 12:57:51,2018-03-15 13:27:24,28.930037,-82.111916,NA,NA,0,Left lane blocked due to accident on I-75 Northbound at Exit 329 FL-44.,NA,I-75 N,R,Oxford,Sumter,FL,34484,US,US/Eastern,KVVG,2018-03-15 12:53:00,62,62,24,30.12,10,VAR,5,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-661448,MapQuest,201,3,2020-01-16 14:40:12,2020-01-16 16:10:17,40.754082,-74.117409,NA,NA,0,Left lane blocked due to accident on I-95 Southbound at Exit 15W I-280.,NA,New Jersey Tpke N,R,Kearny,Hudson,NJ,07032,US,US/Eastern,KEWR,2020-01-16 14:39:00,39,29,76,29.95,7,WNW,22,0,Light Rain / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-664513,MapQuest,201,2,2020-01-17 07:46:32,2020-01-17 08:31:02,33.501522,-82.087669,NA,NA,0,Accident on GA-232 Bobby Jones Expy at Old trail Rd.,513,Bobby Jones Expy,R,Augusta,Richmond,GA,30907-2456,US,US/Eastern,KDNL,2020-01-17 07:53:00,47,41,33,30.1,10,ENE,13,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2699979,Bing,NA,2,2017-07-03 09:30:15,2017-07-03 15:30:15,33.77362,-84.23501,33.778265,-84.241293,0.483,At GA-10/Memorial Dr/Exit 41 - Accident.,NA,GA-407 N,R,Decatur,DeKalb,GA,30032,US,US/Eastern,KPDK,2017-07-03 09:53:00,73.9,NA,82,30.08,10,WNW,5.8,NA,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1720686,MapQuest,201,2,2018-08-18 13:01:21,2018-08-18 13:31:01,30.242134,-97.759605,NA,NA,0,Accident on 1st St at Oltorf St.,599,W Oltorf St,L,Austin,Travis,TX,78704-5447,US,US/Central,KATT,,NA,NA,NA,NA,NA,,NA,NA,,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3417611,Bing,NA,2,2017-09-11 11:54:06,2017-09-11 17:54:06,44.94419,-93.07766,44.94881,-93.08013,0.341,At Lafayette Brg - Accident.,NA,US-52 N,R,Saint Paul,Ramsey,MN,55107,US,US/Central,KSTP,2017-09-11 11:53:00,73,NA,61,30.15,10,SSW,5.8,NA,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2022962,MapQuest,201,3,2018-03-20 16:03:20,2018-03-20 16:33:06,33.781532,-84.390869,NA,NA,0,Accident on I-75 Northbound at I-85 I-75.,110,10th St NW,L,Atlanta,Fulton,GA,30309-3810,US,US/Eastern,KFTY,2018-03-20 15:53:00,64.9,NA,50,29.52,10,West,13.8,NA,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3491102,Bing,NA,3,2019-07-06 10:14:36,2019-07-06 10:44:21,33.70343,-84.14107,33.70246,-84.10147,2.277,At Evans Mill Rd/Exit 74 - Accident. Three lanes blocked.,NA,GA-402 E,R,Lithonia,DeKalb,GA,30038,US,US/Eastern,KATL,2019-07-06 09:52:00,79,79,79,29.04,10,WSW,3,0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-431152,MapQuest,201,3,2017-04-15 08:22:39,2017-04-15 08:51:21,32.720493,-97.22538,NA,NA,0.01,One lane blocked and right hand shoulder blocked due to accident on I-820 at Ramey Ave.,NA,Ramey Ave,R,Fort Worth,Tarrant,TX,76119,US,US/Central,KFWS,2017-04-15 08:48:00,68,NA,83,30.06,10,SSE,10.4,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-761845,MapQuest,201,2,2019-12-05 06:54:24,2019-12-05 07:39:07,40.642002,-74.288857,NA,NA,0,Right hand shoulder blocked due to accident on Garden State Pkwy Northbound before Exit 136 CR-615 Stiles St.,NA,Garden State Pkwy N,R,Cranford,Union,NJ,07016,US,US/Eastern,KLDJ,2019-12-05 06:55:00,37,30,79,29.67,10,WNW,9,0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3144970,Bing,NA,2,2019-09-04 15:53:00,2019-09-04 17:54:33,37.78699,-122.389859,37.78699,-122.389859,0,At Bay Bridge (San Francisco) - Accident.,NA,I-80 E,R,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2019-09-04 15:53:00,70,70,61,29.86,10,WNW,21,0,Partly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1171026,MapQuest,201,2,2019-05-16 08:38:39,2019-05-16 10:50:36,43.121529,-77.618973,NA,NA,0,Accident on NY-15 Mt Hope Ave at NY-15A Henrietta Rd.,NA,Mount Hope Ave,R,Rochester,Monroe,NY,14620,US,US/Eastern,KROC,2019-05-16 08:34:00,51,51,74,29.33,10,E,6,0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1198749,MapQuest,201,3,2019-05-30 05:18:58,2019-05-30 06:32:12,34.074898,-117.750053,NA,NA,0,Right hand shoulder blocked and HOV lane blocked due to accident on I-10 Westbound before Orange Grove Ave.,NA,N Orange Grove Ave,R,Pomona,Los Angeles,CA,91767,US,US/Pacific,KPOC,2019-05-30 06:47:00,55,55,94,28.84,2,CALM,0,NA,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1577473,MapQuest,201,2,2018-10-10 07:27:50,2018-10-10 07:57:25,44.990669,-93.089333,NA,NA,0,Accident on I-35E Southbound at Exit 110A Wheelock Pkwy.,NA,US-10 E,R,Saint Paul,Ramsey,MN,55130,US,US/Central,KSTP,2018-10-10 07:53:00,45,41.8,93,29.6,6,Variable,5.8,NA,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-94155,MapQuest,201,2,2016-08-31 18:42:11,2016-08-31 19:27:11,33.998608,-117.369904,NA,NA,0,Right hand shoulder blocked due to accident on CA-60 Westbound near Exit 52B Oakley Ave.,NA,Pomona Fwy W,R,Riverside,Riverside,CA,92501,US,US/Pacific,KRAL,2016-08-31 18:53:00,89.1,NA,32,29.77,10,West,8.1,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3067109,Bing,NA,2,2019-10-05 14:27:00,2019-10-05 14:59:30,38.663908,-121.357202,38.663908,-121.357202,0,At Madison Ave - Accident.,NA,I-80 W,R,Sacramento,Sacramento,CA,95841,US,US/Pacific,KMCC,2019-10-05 13:50:00,75,75,27,29.97,10,NW,7,NA,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1156428,MapQuest,201,2,2019-05-08 15:02:22,2019-05-08 16:35:06,34.923191,-81.884819,NA,NA,0,Accident on Union St at Clement Line.,1748,Union St,R,Spartanburg,Spartanburg,SC,29302-4133,US,US/Eastern,KSPA,2019-05-08 14:55:00,79,79,54,29.24,10,S,5,0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2836783,Bing,NA,3,2020-06-19 10:21:01,2020-06-19 10:36:01,42.23818,-71.02391,42.23818,-71.02391,0,At RT-3/Exit 7 - Accident. Left lane blocked.,NA,Southeast Expy N,R,Quincy,Norfolk,MA,02169,US,US/Eastern,KMQE,2020-06-19 09:53:00,79,79,64,30.07,10,W,10,0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3039799,Bing,NA,2,2019-12-06 09:48:14,2019-12-06 13:48:14,44.80767,-123.02847,44.80767,-123.02847,0,At Delaney Rd/Exit 248 - Accident.,NA,I-5 N,R,Jefferson,Marion,OR,97352,US,US/Pacific,KSLE,2019-12-06 09:56:00,42,42,89,29.7,8,S,3,0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2323233,MapQuest,202,2,2017-10-20 21:50:58,2017-10-20 22:20:43,42.542561,-71.883011,NA,NA,0,Serious accident on MA-2 Eastbound at Exit 26 Waterman Ln.,NA,Waterman Ln,R,Westminster,Worcester,MA,01473,US,US/Eastern,KFIT,2017-10-20 21:52:00,55,NA,59,30.14,10,Calm,NA,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2917807,Bing,NA,2,2020-04-16 11:08:15,2020-04-16 11:23:15,39.39986,-77.41014,39.39806,-77.42016,0.549,Between South St/Exit 55 and I-270/US-40/Exit 53 - Accident. Right lane blocked.,NA,US-40 W,R,Frederick,Frederick,MD,21703,US,US/Eastern,KFDK,2020-04-16 10:47:00,43,34,53,29.89,10,WNW,20,0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2057840,MapQuest,201,2,2018-02-05 17:03:51,2018-02-05 17:33:38,29.811062,-95.50956,NA,NA,0,Accident on Hammerly Blvd at Hollister St.,8786,Hammerly Blvd,R,Houston,Harris,TX,77080-6604,US,US/Central,KMCJ,2018-02-05 16:55:00,59,NA,82,30.06,5,Variable,5.8,NA,Haze,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-498327,MapQuest,201,3,2017-07-13 11:16:09,2017-07-13 12:00:39,28.567879,-81.215828,NA,NA,0,Accident on FL-50 Colonial Dr at Armone St.,11355,E Colonial Dr,L,Orlando,Orange,FL,32817-4602,US,US/Eastern,KORL,2017-07-13 11:00:00,87.1,NA,72,30.15,10,East,9.2,NA,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-759998,MapQuest,201,2,2019-12-04 11:02:07,2019-12-04 12:16:47,34.021149,-80.946762,NA,NA,0,Accident on I-77 Southbound at Forest Dr.,NA,I-77 S,R,Columbia,Richland,SC,29206,US,US/Eastern,KCUB,2019-12-04 10:53:00,51,51,43,29.62,10,WSW,5,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3332244,Bing,NA,2,2018-04-19 15:30:15,2018-04-19 21:30:15,25.8123,-80.24415,25.81201,-80.23374,0.648,Between SR-9/27th Ave/Unity Blvd and 22nd Ave - Accident. Right lane blocked.,NA,Airport Expy E,R,Miami,Miami-Dade,FL,33142,US,US/Eastern,KMIA,2018-04-19 15:53:00,82.9,NA,51,30.07,10,ESE,10.4,NA,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-105184,MapQuest,201,3,2016-04-28 20:40:56,2016-04-28 21:25:56,34.058521,-118.177696,NA,NA,0.01,Right hand shoulder blocked due to accident on I-10 Eastbound near Exits 20B 21 Eastern Ave.,NA,I-10 E,R,Los Angeles,Los Angeles,CA,90063,US,US/Pacific,KCQT,2016-04-28 20:47:00,57.9,NA,75,29.91,10,West,4.6,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-902317,MapQuest,201,2,2019-11-21 08:53:51,2019-11-21 09:53:40,30.12944,-92.038437,NA,NA,0,Accident on Millrock Dr at Moss Brook Dr.,194,Millrock Dr,R,Lafayette,Lafayette,LA,70508,US,US/Central,KLFT,2019-11-21 08:53:00,66,66,75,30.09,10,VAR,6,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3261935,Bing,NA,2,2018-10-26 00:40:27,2018-10-26 01:10:04,42.31913,-83.16642,42.3261,-83.161,0.556,At US-12/Michigan Ave/Exit 210 - Accident. Left lane blocked.,NA,Edsel Ford Fwy E,R,Dearborn,Wayne,MI,48126,US,US/Eastern,KDET,2018-10-26 00:53:00,42.1,NA,79,30.09,10,Calm,NA,NA,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-983902,MapQuest,201,2,2019-09-17 07:56:28,2019-09-17 08:56:19,32.2663,-90.134521,NA,NA,0,Accident on I-20 Westbound at Exit 48 MS-468 Pearson Rd.,NA,I-20 W,R,Pearl,Rankin,MS,39208,US,US/Central,KJAN,2019-09-17 07:54:00,76,76,82,29.72,10,CALM,0,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-567806,MapQuest-Bing,201,2,2020-06-10 11:35:26,2020-06-10 13:05:16,38.684875,-121.339478,NA,NA,0,#4 lane blocked due to accident on CR-E14 Elkhorn Blvd Eastbound at Diablo Dr.,5358,Elkhorn Blvd,R,Sacramento,Sacramento,CA,95842,US,US/Pacific,KMCC,2020-06-10 11:45:00,86,86,27,29.88,10,N,3,NA,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-337542,MapQuest,201,3,2017-02-20 20:40:12,2017-02-20 21:40:14,37.806938,-121.990814,NA,NA,0.01,Lane blocked on exit ramp due to accident on I-680 Northbound at Exit 38 Sycamore Valley Rd.,NA,I-680 N,R,Danville,Contra Costa,CA,94526,US,US/Pacific,KCCR,2017-02-20 20:30:00,57.9,NA,90,29.95,7,SSW,13.8,0.02,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-309600,MapQuest,229,2,2016-11-11 16:46:30,2016-11-11 17:31:09,47.721397,-122.344948,NA,NA,0.01,Slow traffic due to accident on WA-99 Aurora Ave near 127th St.,999,N 127th St,R,Seattle,King,WA,98133,US,US/Pacific,KPAE,2016-11-11 16:53:00,59,NA,78,29.87,10,Calm,NA,NA,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Day,Day,Day
A-534497,MapQuest,201,2,2020-05-13 13:28:12,2020-05-13 13:57:26,44.298477,-88.415039,NA,NA,4.76000022888,Left hand shoulder blocked due to accident on I-41 Northbound between Exit 139 CR-OO and Exit 142 WI-47 Richmond St.,NA,I-41 N,R,Appleton,Outagamie,WI,54911,US,US/Central,KATW,2020-05-13 13:45:00,61,61,17,29.17,10,SE,18,0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2003424,MapQuest,201,2,2018-03-10 07:43:33,2018-03-10 08:28:09,32.945423,-117.211319,NA,NA,0,Right hand shoulder blocked due to accident on CA-56 Westbound at Exit 2 Carmel Country Rd.,NA,Ted Williams Fwy W,R,San Diego,San Diego,CA,92130,US,US/Pacific,KNKX,2018-03-10 07:55:00,61,NA,81,29.99,8,SSW,4.6,0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2738437,Bing,NA,2,2020-06-04 07:31:01,2020-06-04 08:16:01,40.80439,-72.85113,40.80439,-72.85113,0,At Herkimer St/Washington Ave - Accident.,NA,Titmus Dr,R,Mastic,Suffolk,NY,11950,US,US/Eastern,KHWV,2020-06-04 07:56:00,72,72,76,29.74,10,NW,7,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1815143,MapQuest,241,2,2018-06-07 15:33:35,2018-06-07 16:03:12,37.45882,-122.137894,NA,NA,0,#2 lane blocked due to accident on US-101 Northbound at US-101 Exit 403 / CA-109 University Ave.,NA,US-101 N,R,Palo Alto,San Mateo,CA,94303,US,US/Pacific,KPAO,2018-06-07 15:47:00,69.8,NA,46,30.04,10,NW,18.4,NA,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2782422,Bing,NA,2,2020-05-21 14:28:07,2020-05-21 14:43:07,33.98299,-117.3422,33.98299,-117.3422,0,Ramp to 3rd St/W Blaine St - Accident. Hard shoulder blocked.,1398, W Blaine St,L,Riverside,Riverside,CA,92507-3616,US,US/Pacific,KRAL,2020-05-21 14:53:00,89,89,18,28.99,10,W,15,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2152389,MapQuest,201,2,2018-01-25 15:36:08,2018-01-25 16:20:43,25.784826,-80.239441,NA,NA,0,1 center lane blocked due to accident on FL-836 Dolphin Expy Westbound before FL-9 27th St.,NA,Dolphin Expy E,R,Miami,Miami-Dade,FL,33125,US,US/Eastern,KMIA,2018-01-25 15:53:00,73.9,NA,55,30.24,10,NE,19.6,NA,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-377098,MapQuest,201,2,2017-03-07 11:07:32,2017-03-07 11:37:21,39.749916,-84.139359,NA,NA,0.01,Accident on Smithville Rd at US-35.,NA,US-35 E,R,Dayton,Montgomery,OH,45410,US,US/Eastern,KFFO,2017-03-07 10:58:00,57.2,NA,100,29.96,10,South,16.1,0.01,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3142416,Bing,NA,2,2019-09-02 09:55:00,2019-09-02 11:07:30,37.458628,-121.92412,37.458628,-121.92412,0,At Dixon Landing Rd - Accident.,NA,I-880 S,R,Fremont,Alameda,CA,94538,US,US/Pacific,KPAO,2019-09-02 09:47:00,70,70,78,29.97,10,N,9,NA,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
